UI_20150317_000911	{@st42}Archer{/}
UI_20150317_000912	{@st42}Monk{/}
UI_20150317_000913	{@st42}Sorcerer{/}
UI_20150317_000914	{@st41}SKỹ năng{/}
UI_20150317_000915	{@st59}Mở XML{/}
UI_20150317_000916	{@st41}Mở{/}
UI_20150317_000917	{@st59}Lưu thành XML{/}
UI_20150317_000918	{@st59}Reset bản đồ kỹ năng mở{/}
UI_20150317_000919	{@st41}Reset{/}
UI_20150317_000920	{@st59}Reset Tất cả bản đồ kỹ năng{/}
UI_20150317_000921	{@st41}Reset Tất cả{/}
UI_20150317_000922	{S18}Xóa scipt
UI_20150317_000923	{S18}String argument
UI_20150317_000924	{s18}string 1 argument
UI_20150317_000925	{s18}string 2 argument
UI_20150317_000926	{s18}Level kỹ năng tối đa
UI_20150317_000927	{@st59}Xóa script type box{/}
UI_20150317_000928	{@st59}Xóa script argument{/}
UI_20150317_000929	{@st59}Level kỹ năng tối đa{/}
UI_20150317_000930	{@st59}Lưu Đặc tính{/}
UI_20150317_000931	{@st41}Lưu Đặc tính{/}
UI_20150317_000932	{@st44}Danh sách giao diện{/}
UI_20150317_000933	{ds}Danh sách Addon
UI_20150317_000934	{ds}Sửa danh sách khung
UI_20150317_000935	{@st42}Danh sách giao diện{/}
UI_20150317_000936	{@st59}Hiện danh sách giao diện{/}
UI_20150317_000937	{@st42}Điều chỉnh vị trí{/}
UI_20150317_000938	{@st59}Điều chỉnh vị trí{/}
UI_20150317_000939	{@st42}Sửa đặc tính{/}
UI_20150317_000940	{@st59}Sửa đặc tính{/}
UI_20150317_000941	{@st42}Lưu{/}
UI_20150317_000942	{@st59}Lưu{/}
UI_20150317_000943	{@st44}Sửa đặc tính giao diện{/}
UI_20150317_000944	{@St59}Chọn nhân vật{/}
UI_20150317_000945	{@St59}Đăng xuất{/}
UI_20150317_000946	{@St59}Thiết lập{/}
UI_20150317_000947	{@St59}Thoát{/}
UI_20150317_000948	{@st43}Thiết lập Căn cứ{/}
UI_20150317_000949	{@st59}Đóng{/}
UI_20150317_000950	{@St42_b}{s18}{#f5c384}Tên Gia Đình{/}
UI_20150317_000951	{@st59}Nhập Tên Gia Đình {/}
UI_20150317_000952	{@st59}Lưu Tên Gia Đình{/}
UI_20150317_000953	Xóa tạm thời
UI_20150317_000954	{@St59}Đóng{/}
UI_20150317_000955	{@St43}Trang trí Căn cứ{/}
UI_20150317_000956	{@St41b}Chủ đề{/}
UI_20150317_000957	{@St41b}Sắp xếp vật phẩm{/}
UI_20150317_000958	{@St41b}Tên
UI_20150317_000959	{@St41b}Giá
UI_20150317_000960	{@St41b}Trạng thái
UI_20150317_000961	{@St44}Nhân vật mới{/}
UI_20150317_000962	{@St41b}{s22}Chọn Class nhân vật{/}
UI_20150317_000963	{@St41b}Trở lại{/}
UI_20150317_000964	{@St59}Trở lại Căn cứ mà không tạo nhân vật
UI_20150317_000965	Đổi nhân vật
UI_20150317_000966	{@St41}Nhân vật{/}
UI_20150317_000967	{@St59}Xoay theo kim đồng hồ{/}
UI_20150317_000968	{@St59}Xoay ngược kim đồng hồ{/}
UI_20150317_000969	{@St43b}Xoay nhân vật{/}
UI_20150317_000970	{@st43}Tên nhân vật{/}
UI_20150317_000971	Nhập tên{@st59} {/}
UI_20150317_000972	{@St43b}Chọn giới tính{/}
UI_20150317_000973	{@St59}Nữ{/}
UI_20150317_000974	{@St59}Nam{/}
UI_20150317_000975	{@st43b}Chọn kiểu tóc{/}
UI_20150317_000976	{@st59}Kiểu tóc 1{/}
UI_20150317_000977	{@st59}Kiểu tóc 2{/}
UI_20150317_000978	{@St59}Kiểu tóc 3{/}
UI_20150317_000979	{@st59}Kiểu tóc 4{/}
UI_20150317_000980	{@st59}Kiểu tóc 5{/}
UI_20150317_000981	{@st59}Kiểu tóc 6{/}
UI_20150317_000982	{@st59}Kiểu tóc 7{/}
UI_20150317_000983	{@st59}Kiểu tóc 8{/}
UI_20150317_000984	{@st59}Kiểu tóc 9{/}
UI_20150317_000985	{@st59}Kiểu tóc 10{/}
UI_20150317_000986	{@St43b}Chọn Class{/}
UI_20150317_000987	{@st59}Swordsman{/}
UI_20150317_000988	{@st59}Wizard{/}
UI_20150317_000989	{@st59}Archer{/}
UI_20150317_000990	{@st59}Cleric{/}
UI_20150317_000991	{@St41b}Thăm Căn cứ {/}
UI_20150317_000992	{@St59}Thăm Căn cứ của người choi khác.{/}
UI_20150317_000993	{@St41b}Đăng xuất{/}
UI_20150317_000994	{@St59}Đi tới trang đăng nhập{/}
UI_20150317_000995	{@St41b}Thoát game{/}
UI_20150317_000996	{@St59}Thoát Tree of Savior{/}
UI_20150317_000997	{@st41b}Chọn Kênh{/}
UI_20150317_000998	{@st43}Vaof{/}
UI_20150317_000999	{@St59}Bắt đầu game với nhân vật đã chọn{/}
UI_20150317_001000	{@St43}{s26}Tên Gia Đình/}
UI_20150317_001001	{@st59}Tên Gia Đình{/}
UI_20150317_001002	{@st41b}Đổi Tên Gia Đình{/}
UI_20150317_001003	{@st59}Đổi Tên Gia Đình{/}
UI_20150317_001004	{@St41}Thú cưng{/}
UI_20150317_001005	Kéo khung chat
UI_20150317_001006	{@St44}Tên hội thoại mới{/}
UI_20150317_001007	{@St42}Đổi{/}
UI_20150317_001008	{@St44}Tên Cửa sổ Mới{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Tạo nhân vật{/}
UI_20150317_001010	{@St59}Tạo 1 nhân vật{/}
UI_20150317_001011	{@St59}Hủy tạo nhân vật{/}
UI_20150317_001012	{@St59}Đóng{/}
UI_20150317_001013	{@St59}Tạo một Team với tên đã nhập{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Nhập Tên Gia Đình của bạn!
UI_20150317_001015	{@St41b}Tên Gia Đình sẽ được dùng để đại diện cho tất cả nhân vật của bạn.{nl}Nó là tên thường được sử dụng trong trò chơi khi trao đổi, trò chuyện,...{nl}  Tên Gia Đình có thể được thay đổi vô số lần bằng TP.{/}
UI_20150317_001016	Đang mở hình nền
UI_20150317_001017	Lời khuyên
UI_20150317_001018	Lời khuyên về game
UI_20150317_001019	Đăng nhập
UI_20150317_001020	ID tài khoản
UI_20150317_001021	{@st59}Nhập ID tài khoản{/}
UI_20150317_001022	Mật khẩu
UI_20150317_001023	{@St59}Nhập mật khẩu{/}
UI_20150317_001024	{@St43}Vào{/}
UI_20150317_001025	{@St59}Kết nối tới server đã chọn{/}
UI_20150317_001026	{@st41b}Chiếu lại{/}
UI_20150317_001027	{@st41b}Chế độ đơn{/}
UI_20150317_001028	{@St41b}Thoát game{/}
UI_20150317_001029	Lưu
UI_20150317_001030	{@St59}Nếu chọn, tài khoản của bạn sẽ được lưu {/}
UI_20150317_001031	Máy chủ
UI_20150317_001032	{@St59}Chọn Server{/}
UI_20150317_001033	Tiêu đề đăng nhập
UI_20150317_001034	[TreeofSaviorVietnam.com]
UI_20150317_001035	Tùy chọn
UI_20150317_001036	Phạm vi tầm nhìn
UI_20150317_001037	{S20}{#BBBBBB}Phạm vi tầm nhìn
UI_20150317_001038	Phạm vi tầm nhìn :
UI_20150317_001039	Nhân vật :
UI_20150317_001040	Đối tượng nền :
UI_20150317_001041	Địa hình - Cỏ (%) :
UI_20150317_001042	Địa hình-Cây (%) :
UI_20150317_001043	Địa hình-Vật thể(%) :
UI_20150317_001044	Bóng
UI_20150317_001045	{S20}{#BBBBBB}Ánh xạ bóng
UI_20150317_001046	Bật ánh xạ bóng
UI_20150317_001047	Chất lượng bóng :
UI_20150317_001048	Dùng SSAO
UI_20150317_001049	Loại SSAO :
UI_20150317_001050	Độ phân giải SSAO :
UI_20150317_001051	Sự phản chiếu xuống nước
UI_20150317_001052	{s20}{#BBBBBB}Sự phản chiếu xuống nước
UI_20150317_001053	Sự phản chiếu nhân vật xuống nước
UI_20150317_001054	Sự phản chiếu cảnh nền xuống nước
UI_20150317_001055	{s20}{#BBBBBB}Thiết lập phát sáng
UI_20150317_001056	Bật phát sáng
UI_20150317_001057	{@st41}Tấn công{/}
UI_20150317_001058	{@St41}Phòng thủ{/}
UI_20150317_001059	{@st41}Hỗ trợ{/}
UI_20150317_001060	{@st41}Độ khó{/}
UI_20150317_001061	{@st41}Kiểu tóc
UI_20150317_001062	{@st41}Xoay
UI_20150317_001063	{@st43}Tạo nhân vật
UI_20150317_001064	{@st59}Tạo nhân vật hiện tại{/}
UI_20150317_001065	{@st41b}Hủy
UI_20150317_001066	{@st59}Hủy chọn nhân vật{/}
UI_20150317_001067	Thông tin nhân vật
UI_20150317_001068	{@st41}Bring Along
UI_20150317_001069	{@st59}Sau khi bấm vào đây, chọn nhân vật mà bạn muốn thú cưng đi theo{/}
UI_20150317_001070	Giao diện chế tạo vật phẩm
UI_20150317_001071	{s24Tên :
UI_20150317_001072	{s16} STR :
UI_20150317_001073	{s16} HP :
UI_20150317_001074	{s16} AGI :
UI_20150317_001075	{s16} VIT :
UI_20150317_001076	{s16} Force :
UI_20150317_001077	{s18} Sự lựa chọn Class
UI_20150317_001078	{s18} Kết hợp đúng cách
UI_20150317_001079	{s18} Providence Evil Union
UI_20150317_001080	Hong Moo Moon
UI_20150317_001081	Dae Do Cheon
UI_20150317_001082	Kiếm lửa
UI_20150317_001083	Cho adenomas hwageuk
UI_20150317_001084	Chọc thủng giới tính
UI_20150317_001085	Yeonhwagyo
UI_20150317_001086	{S16}Giới tính và bề ngoài
UI_20150317_001087	Nam
UI_20150317_001088	Nữ
UI_20150317_001089	Điều chỉnh tóc
UI_20150317_001090	Điều chỉnh phím
UI_20150317_001091	Bề rộng bả vai
UI_20150317_001092	Kích thước tay và chân
UI_20150317_001093  Kích thước ngực
UI_20150317_001094	Kích thước vòng eo
UI_20150317_001095	Kích thước vòng hông
UI_20150317_001096	{S18} Kích thước đầu
UI_20150317_001097	{S14} Điều chỉnh chiều cao
UI_20150317_001098	{S14} Chiều rộng bả vai
UI_20150317_001099	{S14} Kích thước tay và chân
UI_20150317_001100	{S14} Kích thước ngực
UI_20150317_001101	{S14} Kích thước vòng eo
UI_20150317_001102	{S14} Kích thước vòng hông
UI_20150317_001103	Dùng thiết kế sẵn có
UI_20150317_001104	Tạo ngẫu nhiên
UI_20150317_001105	Tạo nhân vật mới
UI_20150317_001106	Hủy tạo nhân vật
UI_20150317_001107	{@St43}{s40}{gr gradation4}Bắt Đầu{/}
UI_20150317_001108	{@St43}{s40}{gr gradation4}Kết thúc xem trước{/}
UI_20150317_001109	{@St43}{s40}{gr gradation4}Trở về khu vực{/}
UI_20150317_001110	{@St59}Trở về khu vực.{/}
UI_20150317_001111	{@St41b}Trở về{/}
UI_20150317_001112	{@St59}Trở về Căn cứ của tôi .{/}
UI_20150317_001113	{@St43}{s24}Tên Căn cứ{/}
UI_20150317_001114	{@St59}Tên Căn cứ{/}
UI_20150317_001115	{@st41b}Trang trí{/}
UI_20150317_001116	{@St59}Trang trí Căn cứ{/}
UI_20150317_001117	{@St41b}Thiết lập{/}
UI_20150317_001118	{@St59}Cài đặt Căn cứ{/}
UI_20150317_001119	Tùy chỉnh khung vật phẩm
UI_20150317_001120	Xanh lá
UI_20150317_001121	Mật độ
UI_20150317_001122	Giống HP
UI_20150317_001123	{@st59}Phụ kiện tóc{/}
UI_20150317_001124	{@st59}Phụ kiện{/}
UI_20150317_001125	{@St42}Văn bản{/}
UI_20150317_001126	Tên nôi dung mặc định
UI_20150317_001127	Tên đội mặc định
UI_20150317_001128	Tên vật phẩm mặc định
UI_20150317_001129	Mr Kim
UI_20150317_001130	Cân nặng : %s
UI_20150317_001131	N/A
UI_20150317_001132	%s Loại
UI_20150317_001133	N/A
UI_20150317_001134	Không thể trao đổi
UI_20150317_001135	Không thể cường hóa
UI_20150317_001136	N/A
UI_20150317_001137	Tên vật phẩm
UI_20150317_001138	N/A
UI_20150317_001139	Lv yêu cầu
UI_20150317_001140	Mọi người đều có thể trang bị
UI_20150317_001141	Số khe tối đa : ×%s
UI_20150317_001142	Tên vật phẩm
UI_20150317_001143	Giá trị khi bán : %s silver
UI_20150317_001144	Bao nhiêu
UI_20150317_001145	{@St42b}Khám phá toàn bộ Siauliai{/}
UI_20150317_001146	{@St42b}Đã phám phá khu rừng phía Tây{/}
UI_20150317_001147	{@St18}Vật phẩm{/}
UI_20150317_001148	{@St18}Hạng của tôi{/}
UI_20150317_001149	Kim cương
UI_20150317_001150	Stamina +9.000
UI_20150317_001151	{@St18}Trung bình{/}
UI_20150317_001152	{@St42b}{s18}Khéo léo{/}
UI_20150317_001153	{@St55_c}Tên vật phẩm
UI_20150317_001154	{@St55_c}Ghi chú
UI_20150317_001155	{@St59}Nhập một cái tên. Nếu bạn không nhập tên thì sẽ dùng tên mặc định.{/}
UI_20150317_001156	{@St59}Nhập một ghi chú{/}
UI_20150317_001157	{@St43}Tạo vật phẩm
UI_20150317_001158	{@st42b}%s Điểm {/}
UI_20150317_001159	{@st42b}%s{/}
UI_20150317_001160	{@st42b}%s Điểm {/}
UI_20150317_001161	{@st42b}%s{/}
UI_20150317_001162	{S16}{ol}Mỗi giá
UI_20150317_001163	Tổng giá : 1
UI_20150317_001164	{@St41}Trợ giúp
UI_20150317_001165	{@St41}Mô tả ảnh
UI_20150317_001166	{@St41}Đăng ký
UI_20150317_001167	{@St41}Tên 
UI_20150317_001168	{@St41}Tin nhắn
UI_20150317_001169	{@St43}Tên{/}
UI_20150317_001170	{@St41b}Tin nhắn{/}
UI_20150317_001171	{@St42b}Đăng nhập{/}
UI_20150317_001172	{@St41}Tạo một hội thoại mới
UI_20150317_001173	{@St41}Toàn bộ hội thoại
UI_20150317_001174	Tên khu vực
UI_20150317_001175	{@St41}Tên kỹ năng
UI_20150317_001176	{@St41}Điểm thuộc tính
UI_20150317_001177	{@St41}Tên Class
UI_20150317_001178	Tên nhân vật
UI_20150317_001179	{@Sti7}Xóa{/}
UI_20150317_001180	Level nhân vật
UI_20150317_001181	{@St42}Chia sẻ nhiệm vụ{/}
UI_20150317_001182	{@St42}Chia EXP{/}
UI_20150317_001183	Ghi chú nhân vật
UI_20150317_001184	Level trung bình của tổ đội : {#FFFF00}%s{/}
UI_20150317_001185	Tìm kiếm cho : {#FFFF00}%s{/}
UI_20150317_001186	Cleric / Archer
UI_20150317_001187	Chia sẻ nhiệm vụ: {#FFFF00}%s{/}
UI_20150317_001188	N/A
UI_20150317_001189	Chia EXP: {#FFFF00}%s{/}
UI_20150317_001190	Chia đều
UI_20150317_001191	Chia Vật phẩm : {#FFFF00}%s{/}
UI_20150317_001192	Ngẫu nhiên
UI_20150317_001193	Làm thế nào để tôi
UI_20150317_001194	Bạn không nhìn thấy đó là ai
UI_20150317_001195	{@st41b}Cập nhật nhật ký phiêu lưu
UI_20150317_001196	Danh sách đối tượng của nhiệm vụ
UI_20150317_001197	Các loại nhiệm vụ
UI_20150317_001198	Danh sách đối tượng của nhiệm vụ
UI_20150317_001199	N/A
UI_20150317_001200	Đường chỉ trên các lộ trìn
UI_20150317_001201	Slot Object_Standard
UI_20150317_001202	Slot Object_Cash Slot
UI_20150317_001203	Chi tiết nhân vật loại 1
UI_20150317_001204	Chi tiết nhân vật loại 2
UI_20150317_001205	Danh Sách Túi Đồ loại 1
UI_20150317_001206	Danh Sách Túi Đồ loại 2
UI_20150317_001207	Danh Sách Túi Đồ 
UI_20150317_001208	Xem chi tiết vật phẩm trong chợ
UI_20150317_001209	Tên vật phẩm
UI_20150317_001210	Số lượng hiện có
UI_20150317_001211	Giá trị
UI_20150317_001212	Khi bạn thêm nó vào giỏ
UI_20150317_001213	Tổng giá trị
UI_20150317_001214	Cho vật phẩm
UI_20150317_001215	Giá 1 đơn vị
UI_20150317_001216	Danh sách vật phẩm
UI_20150317_001217	Tin tức
UI_20150317_001218	{@St42b}Khởi động lại{/}
UI_20150317_001219	Peltang Stang
UI_20150317_001220	99 Circle
UI_20150317_001221	Giết 8 vubbe điên
UI_20150317_001222	Công cụ chú thích
UI_20150317_001223	EXP: sad{br}+1 Enchantment Crystal (Attack)
UI_20150317_001224	Sửa chữa độ bền :
UI_20150317_001226	Giá sửa: 120 silver
UI_20150317_001227	Giá sửa : %s silver
UI_20150317_001228	{@st42b}Số lần đấu giá {@sti7}%s{/}
UI_20150317_001229	{@st42b}Giá hiện tại {img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001230	{@St41}Mua ngay! {Img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001231	{@St41b}Nhận vật phẩm{/}
UI_20150317_001232	{@st42b} Giá đấu giá {img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_001233	{@Sti7}Trở lại
UI_20150317_001234	{@St59}Đầu{/}
UI_20150317_001235	{@St59}Vòng tay trái{/}
UI_20150317_001236	{@St59}Vòng tay phải{/}
UI_20150317_001237	{@St59}Trang phục{/}
UI_20150317_001238	{@st59}Nhẫn 2{/}
UI_20150317_001239	Tên thú cưng
UI_20150317_001240	Chandler bundle	잡화상 묶음				
UI_20150317_001241	Rừng phía Tây...	서쪽숲등				
UI_20150317_001242	{memo X}Tiêu hao iCoins	NXP 소모				
UI_20150317_001243	Tên mỗi loại	카테고리이름				
UI_20150317_001244	Đây là trợ giúp	도움말 입니당				
UI_20150317_001245	{@Sti7}%s Điểm{/}	{@sti7}%s 점{/}				
UI_20150317_001246	{@st41b}%s Số Điểm	{@st41b}%s 점수				
UI_20150317_001247	Làm xong nhiệm vụ 25	퀘스트 클리어 25개				
UI_20150317_001248	[Sub]Thron Forest	- [서브] 가시숲				
UI_20150317_001249	{@St42}Trang bị	{@st42}장착 아이템				
UI_20150317_001250	{@St44}Thông tin Rank %s Class{/}	{@st44}%s랭크 클래스 정보{/}				
UI_20150317_001251	Thông báo nâng cấp class	몇차 전직 정보				
UI_20150317_001252	Like Heart	하트라던가				
UI_20150317_001253	N/A	쇼드뮨				
UI_20150317_001254	Level %s	%s 레벨				
UI_20150317_001255	{memo X}Memo : {#666666}%s	메모 : {#666666}%s				
UI_20150317_001256	Ayase	아야세				
UI_20150317_001257	Mối quan hệ với %s	%s 님과의 관계 배지				
UI_20150317_001258	{#FFFF33}%s{/} muốn kết bạn{/}	{#FFFF33}%s{/} 님이 친구로 초대하였습니다{/}				
UI_20150317_001259	{@St41b}Chấp nhận{@st41b}수락				
UI_20150317_001260	{memo X}{@St41b}Từ chối	{@st41b}거절				
UI_20150317_001261	{@St53b}Đang tải danh sách bạn bè.	{@st53b}친구 목록을 로딩중입니다.				
UI_20150317_001262	Level %s{/}	레벨 %s{/}				
UI_20150317_001263	{@st41} Hủy	{@st41}취소				
UI_20150317_001264	Vui lòng thêm buff muốn bán.	판매할 버프를 등록해주세요.				
UI_20150317_001265	Giá : %s{/}	가격 : %s{/}				
UI_20150317_001266	Dung lượng còn lại남은갯수				
UI_20150317_001267	{@St41}Mua	{@st41}구매				
UI_20150317_001268	Dung lượng còn lại : %s {/}	남은갯수 : %s{/}				
UI_20150317_001269	{@St41}Vật Phẩm{/}	{@st41}아이템{/}				
UI_20150317_001270	{@St41b} Ghi Chú	{@st41b}메모				
UI_20150317_001271	{@St41b}Chế Tạo	{@st41b}제작				
UI_20150317_001272	{memo X}{@St41b}Giá : %s{/}	{@st41b}가격 : %s{/}				
UI_20150317_001273	{@Sti5}Giá : %s{/}	{@sti5}가격 : %s{/}				
UI_20150317_001274	{@Sti9} Nhiệm vụ tổ đội (%s){/}	{@sti9}파티원 퀘스트 (%s){/}				
UI_20150317_001275	{@st41_yellow} Khám phá thế giới %s% {/}	{@st41_yellow}탐색율 %s%{/}				
UI_20150317_001276	{@st41_yellow} Điểm %s {/}	{@st41_yellow}획득점수 %s{/}				
UI_20150317_001277	{@st42b}{b}Tỷ lệ thành tích{/}	{@st42b}{b}달성율{/}				
UI_20150317_001278	{@st59}Tham gia nhiệm vụ đội{/}	{@st59}파티 퀘스트 진행을 수락합니다{/}				
UI_20150317_001279	Cửa Sổ	윈도우				
UI_20150317_001280	Trạng Thái	스테이더스				
UI_20150317_001281	Tab	탭				
UI_20150317_001282	Ảnh vật phẩm	이미지아이템				
UI_20150317_001283	Hiệu ứng	이펙트				
UI_20150317_001284	Bộ Điều Khiển	컨트롤셋				
UI_20150317_001285	{@St41}Độ Khó : %s	{@st41}난이도 : %s				
UI_20150317_001286	{@St42}Thời gian còn lại : %s	{@st42}남은 시간 : %s				
UI_20150317_001287	{@St53}Chế tạo vật phẩm	{@st53}제조 중인 아이템				
UI_20150323_001288	{@st59}Đặc vật phẩm ở đây{/}	{@st59}아이템을 올려주세요{/}				
UI_20150323_001289	{@st42}Hủy	{@st42}취 소				
UI_20150323_001290	{@st42}Xác Nhận	{@st42}확 인				
UI_20150323_001291	{@st43}Briquetting{/}	{@st43}브리케팅{/}				
UI_20150323_001292	Tiềm năng hiện tại	현재 포텐셜				
UI_20150323_001293	Vật liệu tiêu hao	소비 재료				
UI_20150323_001294	Số lượng tiêu thụ	소비 갯수				
UI_20150323_001295	Lich sử giao dịch	보유 갯수				
UI_20150323_001296	{memo X}{@sti6}Transaction Record	{@sti6}거래 기록				
UI_20150323_001297	{memo X}{@st43}Căn cứ	{@st43}거점				
UI_20150323_001298	Tiêu đề bảng biểu	간판 제목				
UI_20150323_001299	{memo X}{@st43}Xây	{@st43}건설				
UI_20150323_001300	{memo X}{@stc1}Thời gian Căn cứ	{@stc1}거점 유지 시간				
UI_20150323_001301	{@stc1}Hiệu Ứng	{@stc1}효과				
UI_20150323_001302	{@stc1}Nguyên Liệu Và Giá	{@stc1}소비재료 및 비용				
UI_20150323_001303	{memo X}{@st41b}Căn cứ	{@st41b}거점				
UI_20150323_001304	{memo X}{@st41b}Nhật ký	{@st41b}로그				
UI_20150323_001305	{@st41b}Làm mới	{@st41b}시간 갱신				
UI_20150323_001306	{@st59}Làm mới thời gian của Căn cứ.{/}	{@st59}유지 시간을 갱신합니다{/}				
UI_20150323_001307	{memo X}{@st41b}Thời gian Căn cứ	{@st41b}거점 유지 시간				
UI_20150323_001308	{@st41b}Hiệu Ứng	{@st41b}효과				
UI_20150323_001309	{memo X}{@st42b}Thời gian Căn cứ được tăng lên khi nó được làm lại{nl} Cần %s silver.	{@st42b}갱신시 24시간 추가 거점이 유지되며 %s실버가 소모됩니다.				
UI_20150323_001310	{memo X}{@st41b}Kho Của tôi	{@st41b}개인 창고				
UI_20150323_001311	{memo X}{@stc1}Cất và lấy đồ ra khỏi kho tốn %s silver.{/}	{@stc1}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150323_001312	{memo X}{@st41}{#ffff00}Khóa mục tiêu{/}	{@st41}{#ffff00}타겟 고정{/}				
UI_20150323_001313	{@st43}Bàn giải khát	{@st43}배식 테이블				
UI_20150323_001314	{memo X}{@st41b}Loại thức ăn	{@st41b}음식종류				
UI_20150323_001315	{memo X}{@st41b}Bàn	{@st41b}테이블				
UI_20150323_001316	{@st59}Đóng{/}	{@st59}배식테이블을 닫습니다{/}				
UI_20150323_001317	{@st43}Grimoire{/}	{@st43}그리모어{/}				
UI_20150323_001318	{@st59}Đóng giao diện Grimoire{/}	{@st59}그리모어 UI를 닫습니다{/}				
UI_20150323_001319	{memo X}Kỹ năng triệu hồi của tôi	내 소환 스킬				
UI_20150323_001320	Thẻ bài chính	메인 카드				
UI_20150323_001321	Thẻ bài phụ	보조카드				
UI_20150323_001322	{memo X}Chỉ Sổ	스텟				
UI_20150323_001323	{memo X}CON	콘				
UI_20150323_001324	{memo X}INT	인트				
UI_20150323_001325	{memo X}DEX	덱스				
UI_20150323_001326	{memo X}CRT	크리				
UI_20150323_001327	{memo X}{@st43}Dựng cửa hàng{/}	{@st43}상점 개설{/}				
UI_20150323_001328	{@st41b}Cài Đặt	{@st41b}설정				
UI_20150323_001329	Giá đơn vị	개당 가격				
UI_20150323_001330	{@st41b}Danh sách nguyên liệu	{@st41b}재료 목록				
UI_20150323_001331	{memo X}{@st43}Gem Roasting{/}	{@st43}젬로스팅{/}				
UI_20150323_001332	{@st59}Đóng giao diện{/}	{@st59}UI를 닫습니다{/}				
UI_20150323_001333	{@st41b}Sửa chữa {/}	{@st41b}손질{/}				
UI_20150323_001334	{memo X}{@st41b}Lưu ký{/}	{@st41b}로그{/}				
UI_20150323_001335	{memo X}Giá để nhận	받는 가격				
UI_20150323_001336	{@st59}Để gem vào{/}	{@st59}젬을 올려주세요{/}				
UI_20150323_001337	Vật phẩm sử dụng	소비재료				
UI_20150323_001338	Số lượng còn lại	남은 갯수				
UI_20150323_001339	{@st42}Đóng	{@st42}폐점				
UI_20150323_001340	{@st43}Bảo trì vũ khí{/}	{@st43}무기 손질{/}				
UI_20150323_001341	{@st43}Bảo trì thiết bị{/}	{@st43}장비 손질{/}				
UI_20150323_001342	{memo X}{@st41b}Giá để nhận	{@st41b}받는 가격				
UI_20150323_001343	{@st41b}Nguyên liệu	{@st41b}소비재료				
UI_20150323_001344	{@st43}Sửa{/}	{@st43}수 리{/}				
UI_20150323_001345	{@st41b}Sửa{/}	{@st41b}수리{/}				
UI_20150323_001346	Kỹ năng Level	스킬레벨				
UI_20150323_001347	{@st41}Số người cần để bắt đầu	{@st41}입장가능 인원				
UI_20150323_001348	{@st43}Vật phẩm nâng cấp phó bảnItem upgrade dungeon	{@st43}아이템 각성 던전				
UI_20150323_001349	{@st41}Nguyên liệu cần	{@st41}필요 재료				
UI_20150323_001350	{@st59}Nguyên liệu cần{/}	{@st59}필요재료{/}				
UI_20150323_001351	Đề nghị Level : %s	권장 레벨 : %s				
UI_20150323_001352	{memo X}{@st43}Chọn chế độ giao diện{/}	{@st43}UI 선택 모드{/}				
UI_20150323_001353	{@st43}Cửa hàng Buy-in	{@st43}매입의뢰상점				
UI_20150323_001354	Tên cửa hàng	상점 이름				
UI_20150323_001355	{@st41b}Mở cửa hàng	{@st41b}상점열기				
UI_20150323_001356	{@st59}Bắt đầu cửa hàng Buy-in{/}	{@st59}매입의뢰상점을 시작합니다{/}				
UI_20150323_001357	{@st59}Hủy{/}	{@st59}취소합니다{/}				
UI_20150323_001358	{@st59}Đóng Buy-in Shop{/}	{@st59}매입의뢰상점을 닫습니다{/}				
UI_20150323_001359	Yêu Cầu  Buy-in	매입의뢰				
UI_20150323_001360	{memo X}{@st59}Đóng cửa hàng Buy-in 	{@st59}매입의뢰상점을 닫습니다.				
UI_20150323_001361	{memo X}{@st59}Cửa Hàng Buy-in {nl} - Đổi vật phấm lấy silver	{@st59}매입의뢰상점{nl} - 내가 가진 물건을 실버로 교환할 수 있습니다.				
UI_20150323_001362	{memo X}{@st43}Vật phẩm người mua muốn{/}	{@st43}의뢰자가 원하는 물건{/}				
UI_20150323_001363	{memo X}{@st43}Vật phẩm bán	{@st43}판매하고자 하는 물건				
UI_20150323_001364	{memo X}{@st43}Tổng doanh thu	{@st43}총 수입				
UI_20150323_001365	{memo X}{@st41}Bán	{@st41}판매				
UI_20150323_001366	{@st41}Nguyên liệu Alchemy 	{@st41}연금 재료				
UI_20150323_001367	{@st41}Kết quả Alchemy  {@stx1}(%s required){/}	{@st41}연금 대상 {@stx1}(%s 소요){/}				
UI_20150323_001368	{@st59}Triệu hồi thú nuôi{/}	{@st59}펫을 소환합니다.{/}				
UI_20150323_001369	{@st41b}Nhân Vật{/}	{@st41b}캐릭터 설정{/}				
UI_20150323_001370	{@st59}Grimoire{/}	{@st59}그리모어{/}				
UI_20150323_001371	{memo X}{@st41b}Áp dụng Bloom{/}	{@st41b}블룸 적용{/}				
UI_20150323_001372	{memo X}{@st41b}Áp dụng Vignette{/}	{@st41b}비넷팅 적용{/}				
UI_20150323_001373	{memo X}{@st41b}Áp dụng FXAA{/}	{@st41b}FXAA 적용{/}				
